date,sampleType,PTotal,NTotal,TSS,NTU,NTULab,height,flow,temp,EC,turbidity,quantileFlow,eventDirection,eventDistance,df50,df75,df90,df95,df99
11/5/2010 12:26,A,0.046,0.66,28,NA,NA,0.854,998.2835,16.6,NA,30.825,1,2,1282,1192.388574,845.2046481,451.2252065,323.7166301,320.1267435
11/5/2010 17:01,A,0.06,0.22,NA,71.2,71.2,0.85825,1013.9995,16.425,NA,30.975,1,1,1282,1166.29486,854.1036419,463.0993144,330.9150748,321.8676676
11/7/2010 9:46,A,0.053,0.47,20,NA,NA,0.82375,888.70275,15.9,NA,26.15,0,0,0,1060.425149,918.9677786,554.3910447,388.6316933,337.0912998
11/7/2010 10:36,A,0.046,0.5,18,NA,NA,0.8215,881.614,16.175,NA,26.1,0,0,0,1055.334742,918.5227008,555.824563,389.6909273,337.3907866
11/11/2010 11:35,R,0.022,0.45,17,18.2,18.2,0.7635,707.85675,23,NA,27.825,0,0,0,705.2089366,753.7451541,598.723946,443.6910724,346.2945009
11/20/2010 11:51,A,0.029,0.49,6,NA,NA,0.6255,391.8935,22.475,NA,34.7,0,0,0,508.612089,525.2723068,545.3625148,469.9246102,356.7475578
11/21/2010 10:56,A,0.027,0.39,4,NA,NA,0.5705,293.36775,22.35,NA,32.7,0,0,0,420.7095704,478.3590911,524.8705521,463.3596143,356.8574812
11/22/2010 8:51,A,0.029,0.43,59,NA,NA,0.53425,236.49175,21.975,NA,30.075,0,0,0,343.1831857,427.1764881,500.3326783,453.9568481,355.9946873
11/24/2010 12:31,A,0.027,0.43,18,NA,NA,0.47,154.28725,26.55,NA,29.9,0,0,0,214.4767536,313.998958,436.1466174,425.8078521,351.9884739
11/25/2010 12:06,A,0.045,0.49,8,NA,NA,0.4475,130.22575,27.45,NA,30.125,0,0,0,175.5412816,269.833694,406.2991048,411.3755212,349.5130932
11/26/2010 10:11,A,0.031,0.48,10,NA,NA,0.43175,114.448,26.55,NA,30.5,0,0,0,149.1629635,235.0821159,379.9525969,397.9657966,347.027386
12/1/2010 9:01,A,0.134,1.64,NA,NA,NA,1.0905,2123.8565,20.9,NA,31.475,1,1,581,385.8023461,276.7074112,325.0743055,360.5012927,336.671925
12/1/2010 11:11,A,0.037,0.74,NA,52.5,52.5,1.2445,3107.88275,20.9,NA,32.8,1,1,581,528.6103343,339.5292233,347.8317549,371.6060859,340.4782363
12/5/2010 10:36,A,0.09,0.61,NA,126,126,1.89775,9612.99925,20,NA,35.35,1,2,581,8479.323924,6583.179085,3586.865003,2155.155395,996.563302
12/7/2010 12:33,A,0.035,0.34,35,NA,NA,1.4065,4352.37375,21.75,NA,39.025,1,2,581,6698.401644,6513.928644,4172.893161,2614.289431,1211.497889
12/7/2010 15:33,A,0.036,0.62,15,NA,NA,1.37725,4115.506,22.475,NA,39.5,1,2,581,6490.788591,6432.121574,4173.232876,2624.758667,1218.91102
12/7/2010 18:33,A,0.048,0.67,26,NA,NA,1.3495,3892.8785,22.5,NA,39.725,1,2,581,6281.014213,6344.947887,4170.508924,2633.646222,1225.803144
12/7/2010 21:33,A,0.044,0.64,30,NA,NA,1.32325,3691.714,22.4,NA,39.875,1,2,581,6071.294213,6253.463639,4165.082377,2641.120792,1232.224983
12/8/2010 0:26,A,0.144,0.29,NA,1000,1000,1.29875,3511.05925,22.05,NA,40.05,1,2,581,5863.592844,6158.658806,4157.298931,2647.345513,1238.233891
12/8/2010 0:33,A,0.04,0.64,25,NA,NA,1.29875,3511.05925,22.05,NA,40.05,1,2,581,5863.592844,6158.658806,4157.298931,2647.345513,1238.233891
12/8/2010 3:33,A,0.043,0.64,27,NA,NA,1.28025,3365.53925,21.725,NA,40.35,1,2,581,5660.452309,6061.805546,4147.617567,2652.540801,1243.906353
12/8/2010 6:33,A,0.044,0.63,30,NA,NA,1.26075,3222.78725,21.5,NA,40.725,1,2,581,5461.910335,5963.152157,4136.128086,2656.74514,1249.251131
12/8/2010 9:33,A,0.04,0.81,23,NA,NA,1.24275,3092.103,21.65,NA,41.725,1,2,581,5268.971677,5863.354736,4123.074068,2660.073542,1254.302548
12/8/2010 12:33,A,0.039,0.6,26,NA,NA,1.2245,2964.84425,22.65,NA,43.075,1,2,581,5081.05274,5762.401508,4108.456364,2662.522022,1259.059514
12/8/2010 14:41,A,0.022,0.36,2,NA,NA,1.2125,2882.506,23.35,NA,43.25,1,2,581,4958.839218,5694.684219,4097.929332,2663.706117,1262.07863
12/8/2010 17:41,A,0.021,0.43,8,NA,NA,1.194,2758.52475,23.8,NA,43.475,1,2,581,4779.704459,5592.474338,4080.968143,2664.807494,1266.371156
12/8/2010 20:41,A,0.023,0.47,6,NA,NA,1.1765,2643.7825,23.9,NA,44.325,1,2,581,4605.508224,5489.647067,4062.662272,2665.124138,1270.374942
12/8/2010 23:41,A,0.017,0.47,6,NA,NA,1.16,2535.19875,23.9,NA,44.875,1,2,581,4436.544128,5386.524593,4043.14076,2664.716267,1274.10901
12/9/2010 2:41,A,0.019,0.47,6,NA,NA,1.14425,2438.06675,23.8,NA,45.3,1,2,581,4273.661823,5283.665058,4022.622628,2663.688224,1277.59815
12/9/2010 5:41,A,0.02,0.48,16,NA,NA,1.1305,2353.2315,23.6,NA,44.725,1,2,581,4116.688214,5181.197576,4001.171739,2662.069497,1280.855716
12/9/2010 8:41,A,0.03,0.47,13,NA,NA,1.1165,2270.33525,23.4,NA,43.65,1,2,581,3965.524983,5079.27544,3978.862294,2659.895815,1283.905814
12/9/2010 11:41,A,0.031,0.47,13,NA,NA,1.10075,2177.09375,23.7,NA,43.2,1,2,581,3819.748377,4977.909561,3955.717598,2657.177393,1286.756817
12/9/2010 14:41,A,0.032,0.46,10,NA,NA,1.088,2103.325,23.55,NA,44.475,1,2,581,3679.208426,4877.199982,3931.791809,2653.939509,1289.422076
12/9/2010 17:41,A,0.02,0.38,10,NA,NA,1.0735,2022.73875,23.575,NA,45.15,1,2,581,3543.902886,4777.312376,3907.165927,2650.220945,1291.916963
12/9/2010 20:41,A,0.025,0.46,10,NA,NA,1.06,1947.6215,23.375,NA,46.425,1,2,581,3413.350334,4678.195992,3881.840774,2646.02035,1294.237555
12/9/2010 23:41,A,0.03,0.36,41,NA,NA,1.38025,4388.4865,23.15,NA,45.025,1,1,581,3360.844646,4610.681848,3867.174444,2646.950083,1298.300152
12/11/2010 8:29,A,0.011,0.27,3,NA,NA,3.542,46252.85825,21.425,NA,43.3,1,2,581,55755.73958,31627.07224,14998.5389,8411.129074,3353.289571
12/11/2010 8:46,A,0.256,1.48,NA,442,442,3.542,46252.85825,21.425,NA,43.3,1,2,581,55755.73958,31627.07224,14998.5389,8411.129074,3353.289571
12/11/2010 11:29,A,0.01,0.38,1,NA,NA,3.25975,37256.8165,21.475,NA,34.25,1,2,581,54438.4363,31919.79254,15324.79081,8616.157003,3437.143525
12/11/2010 14:29,A,0.011,0.29,2,NA,NA,3.014,30366.0345,21.725,NA,30.15,1,2,581,52601.4475,31934.2382,15547.4707,8770.683836,3504.093559
12/11/2010 17:29,A,0.012,0.28,2,NA,NA,2.809,25490.0225,22,NA,26.925,1,2,581,50472.52072,31758.82663,15697.05197,8889.455137,3559.086913
12/11/2010 20:29,A,0.011,0.3,4,NA,NA,2.6265,21586.6535,22,NA,24.975,1,2,581,48166.20023,31438.77007,15788.7684,8979.772695,3604.553958
12/11/2010 23:29,A,0.008,0.27,2,NA,NA,2.46975,18540.939,21.9,NA,24.325,1,2,581,45781.4396,31015.08826,15836.69178,9048.414899,3642.761872
12/12/2010 2:29,A,0.012,0.3,1,NA,NA,2.34075,16234.0385,21.775,NA,24.5,1,2,581,43387.26468,30518.03931,15851.24772,9100.400347,3675.388646
12/12/2010 5:29,A,0.01,0.26,2,NA,NA,2.222,14269.58925,21.6,NA,25.225,1,2,581,41018.05626,29964.55158,15838.1906,9138.470528,3703.34347
12/12/2010 8:29,A,0.013,0.25,2,NA,NA,2.1145,12619.83525,21.5,NA,25.65,1,2,581,38701.70077,29369.38912,15802.61634,9165.059604,3727.429509
12/12/2010 11:29,A,0.009,0.25,2,NA,NA,2.01525,11205.5175,21.575,NA,25.7,1,2,581,36455.40639,28743.21499,15748.22475,9181.927738,3748.229514
12/12/2010 14:29,A,0.011,0.24,2,NA,NA,1.92825,10015.05325,21.825,NA,25.5,1,2,581,34292.53936,28095.30938,15678.29795,9190.640994,3766.258213
12/12/2010 17:29,A,0.012,0.25,2,NA,NA,1.85175,9030.69425,22.1,NA,25.625,1,2,581,32220.58098,27432.54273,15595.29551,9192.368507,3781.901934
12/13/2010 10:35,A,0.131,0.84,41,NA,NA,1.537,5540.14675,21.225,NA,28.1,1,2,581,22360.93042,23644.56639,14971.54532,9115.036854,3840.323368
12/13/2010 11:05,R,0.127,0.9,53,96.6,96.6,1.52225,5394.3705,21.35,NA,27.85,1,2,581,21877.92537,23427.11166,14929.59692,9107.247921,3842.611282
12/13/2010 13:35,A,0.131,0.83,30,NA,NA,1.49875,5173.436,21.725,NA,27.15,1,2,581,20943.70581,22996.12888,14844.84434,9091.024626,3846.948595
12/13/2010 16:35,A,0.124,0.81,30,NA,NA,1.45675,4787.91625,22.4,NA,26.675,1,2,581,19613.3125,22357.49788,14714.95014,9064.763651,3852.748086
12/13/2010 19:35,A,0.119,0.85,27,NA,NA,1.4185,4454.00075,22.8,NA,26.6,1,2,581,18363.70374,21728.80448,14582.07868,9036.353723,3857.74717
12/13/2010 22:35,A,0.116,0.84,28,NA,NA,1.38525,4176.733,22.9,NA,26.7,1,2,581,17193.57226,21111.99614,14447.12068,9006.230491,3862.090997
12/14/2010 1:35,A,0.097,0.79,29,NA,NA,1.35375,3924.138,22.8,NA,26.925,1,2,581,16099.49266,20508.00916,14310.60695,8974.654808,3865.869411
12/14/2010 4:35,A,0.089,0.79,20,NA,NA,1.325,3704.93825,22.625,NA,27.5,1,2,581,15076.71906,19917.05269,14172.80238,8941.757575,3869.130962
12/14/2010 7:35,A,0.097,0.79,12,NA,NA,1.299,3511.016,22.425,NA,28.125,1,2,581,14121.60024,19339.63068,14034.08097,8907.723451,3871.929742
12/14/2010 10:35,A,0.087,0.8,20,NA,NA,1.27325,3315.05775,22.4,NA,29.175,1,2,581,13230.062,18775.92705,13894.70099,8872.681712,3874.30674
12/14/2010 13:35,A,0.079,0.75,19,NA,NA,1.25075,3150.245,22.6,NA,31.1,1,2,581,12398.01285,18225.96034,13754.8572,8836.730745,3876.29163
12/14/2010 16:35,A,0.096,0.79,10,NA,NA,1.22825,2990.89475,23.025,NA,32.25,1,2,581,11621.89061,17689.82927,13614.77177,8799.983198,3877.919637
12/14/2010 19:35,A,0.091,0.78,14,NA,NA,1.206,2838.565,23.3,NA,33.075,1,2,581,10896.45744,17166.78811,13474.35209,8762.396547,3879.173973
12/15/2010 9:10,A,0.115,0.86,10,NA,NA,1.1275,2335.144,22.6,NA,36.75,1,2,581,8113.901007,14907.0363,12822.81407,8580.075649,3881.54519
12/15/2010 12:10,A,0.126,0.9,8,NA,NA,1.11275,2248.275,22.875,NA,37,1,2,581,7629.380006,14460.90299,12684.83307,8539.971063,3881.465615
12/15/2010 12:51,A,0.158,0.93,NA,79.4,79.4,1.11275,2248.275,22.875,NA,37,1,2,581,7629.380006,14460.90299,12684.83307,8539.971063,3881.465615
12/15/2010 15:10,A,0.126,0.89,16,NA,NA,1.0975,2159.387,23.325,NA,37.1,1,2,581,7177.767727,14027.41887,12547.5056,8499.552599,3881.194407
1/21/2011 9:20,R,0.034,0.54,22,15.5,15.5,0.62,381.38825,25.55,NA,22.875,0,0,0,414.481772,515.2303736,858.9765942,1865.82724,3057.662559
2/9/2011 12:30,R,0.034,0.54,20,20.4,20.4,0.726,610.7295,NA,NA,NA,0,0,0,694.3975127,593.6420817,538.1372912,981.804938,2567.966792
3/9/2011 10:25,D,0.022,0.51,9,10.5,10.5,0.354,54.632,22.375,NA,54.2,0,0,0,60.68600256,75.73928782,142.9074633,240.5083779,426.8157352
4/13/2011 9:40,R,0.008,0.4,6,8.68,8.68,0.39925,86.37425,15.675,NA,34.9,0,0,0,90.68760545,107.1665544,181.87065,226.1543369,267.5482406
5/12/2011 10:00,R,0.007,0.33,4,5.02,5.02,0.378,70.5335,11.2,NA,NA,0,0,0,77.65298381,78.45600891,78.91060993,103.3124478,155.541508
6/15/2011 10:45,R,0.011,0.71,7,13.1,13.1,0.499,189.3655,10.725,NA,17.85,0,0,0,202.8579495,287.2318298,380.1934757,323.2210645,223.8350372
6/16/2011 3:51,A,0.048,0.74,30,NA,NA,0.6265,446.66675,10.9,NA,17.875,0,0,0,207.2884674,273.3188491,367.9977301,318.9309582,220.9026034
6/16/2011 6:51,A,0.029,0.62,24,NA,NA,1.201,2804.1065,10.725,NA,17.9,1,1,259,399.0062876,352.4313394,396.0430867,333.1074419,225.567005
6/16/2011 9:51,A,0.034,0.61,29,NA,NA,1.22275,2954.5035,10.775,NA,18.05,1,1,259,608.1253406,443.0580582,429.0444626,349.8345531,231.1444132
6/16/2011 12:51,A,0.032,0.61,42,NA,NA,1.3375,3801.0425,11.05,NA,17.65,1,1,259,843.1661429,548.7754678,468.3696939,369.7987649,237.8666555
6/16/2011 15:51,A,0.029,0.65,26,NA,NA,1.369,4047.66575,11,NA,18.4,1,2,259,1108.809807,672.2178872,515.1526768,393.5881784,245.9402315
6/16/2011 18:51,A,0.048,0.76,23,NA,NA,1.3455,3861.80225,10.825,NA,18.425,1,2,259,1342.867301,787.2768309,559.8390841,416.4919093,253.7609899
6/16/2011 21:51,A,0.052,0.81,0.5,NA,NA,1.31275,3614.05425,10.5,NA,18.45,1,2,259,1537.948031,889.9563868,600.8610652,437.7249675,261.0617105
6/17/2011 0:51,A,0.063,0.86,35,NA,NA,1.28125,3373.07175,10.3,NA,18.3,1,2,259,1696.877509,980.5131935,638.1985947,457.2647587,267.8373638
6/17/2011 3:51,A,0.061,0.86,28,NA,NA,1.2505,3148.466,10.2,NA,20.35,1,2,259,1823.136804,1059.5784,671.9748212,475.1597614,274.1074438
6/17/2011 6:51,A,0.051,0.81,24,NA,NA,1.22625,2976.97475,10.1,NA,21.175,1,2,259,1923.274321,1129.186973,702.8392235,491.7188161,279.9725099
7/13/2011 9:55,R,0.015,0.4,1,6.64,6.64,0.46975,153.72425,8.35,NA,19.2,0,0,0,166.3510128,195.145762,328.2931148,427.3905904,395.103335
8/9/2011 9:45,R,0.018,0.33,5,9.17,9.17,0.67375,489.74625,9.875,NA,15.3,0,0,0,472.0965392,596.258881,825.2647219,820.5755892,693.2122263
8/20/2011 22:17,A,0.03,0.54,40,NA,NA,0.995,1614.5485,11.425,NA,20.525,1,1,495,816.2278527,606.8816395,614.6111589,684.2106446,709.7712946
8/21/2011 1:17,A,0.032,0.48,24,NA,NA,1.05525,1924.2305,11.2,NA,21.55,1,1,495,897.9202351,648.9940218,630.1046934,691.4890638,712.8134567
8/21/2011 4:17,A,0.03,0.44,21,NA,NA,1.10025,2176.377,11,NA,23.375,1,1,495,998.8509083,700.7134486,649.509362,700.7591135,716.5482715
8/21/2011 7:17,A,0.029,0.42,19,NA,NA,1.107,2215.423,10.8,NA,24.475,1,1,495,1099.350119,754.0120269,669.926067,710.597569,720.4932976
8/21/2011 10:17,A,0.038,0.46,21,NA,NA,1.11375,2254.143,11.1,NA,23,1,1,495,1193.402496,806.2293076,690.371697,720.5196759,724.483527
8/21/2011 13:17,A,0.036,0.48,20,NA,NA,1.14175,2422.66525,11.425,NA,20.8,1,1,495,1290.241709,861.0918669,712.2100641,731.200217,728.7490864
8/21/2011 16:17,A,0.034,0.48,21,NA,NA,1.15575,2510.6735,11.6,NA,20.25,1,1,495,1389.662928,918.5520141,735.4456413,742.6464041,733.293695
8/21/2011 19:17,A,0.037,0.52,19,NA,NA,1.16475,2567.0535,11.325,NA,20.5,1,1,495,1486.13025,976.2400142,759.2140052,754.4338901,737.9733076
8/21/2011 22:17,A,0.033,0.52,14,NA,NA,1.18025,2667.513,11.1,NA,20.65,1,1,495,1581.28287,1034.73144,783.7227994,766.6666444,742.8248545
8/22/2011 1:17,A,0.036,0.57,17,NA,NA,1.1985,2789.014,11.1,NA,21.325,1,1,495,1678.521783,1095.403815,809.4840082,779.6003113,747.9362788
8/22/2011 4:17,A,0.043,0.59,22,NA,NA,1.197,2779.73175,10.925,NA,22,1,2,495,1770.262972,1155.044694,835.3227361,792.6570726,753.1117656
8/22/2011 7:17,A,0.038,0.6,24,NA,NA,1.18825,2721.152,10.775,NA,22.675,1,2,495,1851.08838,1211.181338,860.3068497,805.3747243,758.1935134
9/14/2011 10:50,R,0.011,0.38,5,5.59,5.59,0.601,347.304,13.325,NA,34.075,0,0,0,350.8305753,364.234816,521.3281251,659.6814972,717.68197
10/12/2011 11:15,R,0.018,0.41,6,9.76,9.76,0.722,600.419,18.25,NA,21.275,0,0,0,720.4626192,598.2072787,443.941347,449.5603155,643.1355246
11/9/2011 10:15,R,0.02,0.57,12,11.9,11.9,0.3995,86.8,25.025,NA,29.5,0,0,0,96.65013124,110.765873,153.5271016,221.4230744,382.1055517
11/26/2011 19:27,A,0.028,0.55,36,NA,NA,0.95675,1434.95975,21.425,NA,12.725,1,1,1119,480.0950145,380.0287096,276.18778,242.7260923,256.9288464
11/26/2011 22:27,A,0.031,0.5,38,NA,NA,1.1045,2200.93925,20.775,NA,12,1,1,1119,613.1750621,440.1414741,299.8070964,254.6277516,260.8459317
11/27/2011 1:27,A,0.048,0.62,37,NA,NA,1.10525,2203.84525,20.475,NA,11.375,1,2,1119,745.3900881,502.5221195,324.7540107,267.2657457,265.0394112
11/27/2011 4:27,A,0.037,0.59,38,NA,NA,1.069,1999.891,20.05,NA,11.175,1,2,1119,855.8397268,558.1358554,347.688729,278.9885924,268.9416557
11/27/2011 7:27,A,0.047,0.69,36,NA,NA,1.02375,1758.142,19.625,NA,11.125,1,2,1119,936.8943131,603.1770342,367.1343194,289.0567186,272.2967076
12/13/2011 12:15,R,0.039,0.6,21,21.9,21.9,0.5985,343.2385,22.975,NA,17.9,0,0,0,382.6315584,402.8511932,456.1305413,423.2475504,344.5475438
